Category	Org1_ID	Org2_ID	Rank	K_Expected
OtO	P14651	P09026	1	1
OtO	P14652	P0C1T1	1	1
OtO	P14653	P17919	1	1
OtO	P14672	P14142	1	1
OtO	P14678	P27048	1	1
OtO	P14679	P11344	1	1
OtO	P14735	Q9JHR7	1	1
OtO	P14770	O88186	1	1
OtO	P14778	P13504	1	1
OtO	P14780	P41245	1	1
OtO	P14784	P16297	1	1
OtO	P14854	P56391	1	1
OtO	P14859	P25425	1	1
OtO	P14866	Q8R081	1	1
OtO	P14867	P62812	1	1
OtO	P14868	Q922B2	1	1
OtO	P14902	P28776	1	1
OtO	P14920	P18894	1	1
OtO	P14921	P27577	1	1
OtO	P14923	Q02257	1	1
OtO	P14927	Q9D855	1	1
OtO	P15018	P09056	1	1
OtO	P15036	P15037	1	1
OtO	P15056	P28028	1	1
OtO	P15085	Q7TPZ8	1	1
OtO	P15086	B2RS76	1	1
OtO	P15088	P15089	1	1
OtO	P15090	P04117	1	1
OtO	P15104	P15105	1	1
OtO	P15121	P45376	1	1
OtO	P15144	P97449	1	1
OtO	P15153	Q05144	1	1
OtO	P15169	Q9JJN5	1	1
OtO	P15172	P10085	1	1
OtO	P15173	P12979	1	1
OtO	P15248	P15247	1	1
OtO	P15259	O70250	1	1
OtO	P15260	P15261	1	1
OtO	P15289	P50428	1	1
OtO	P15291	P15535	1	1
OtO	P15309	Q8CE08	1	1
OtO	P15311	P26040	1	1
OtO	P15313	Q91YH6	1	1
OtO	P15328	P35846	1	1
OtO	P15336	P16951	1	1
OtO	P15374	Q9JKB1	1	1
OtO	P15391	P25918	1	1
OtO	P15407	P48755	1	1
OtO	P15408	P47930	1	1
OtO	P15428	Q8VCC1	1	1
OtO	P15498	P27870	1	1
OtO	P15509	Q00941	4462	1
OtO	P15514	P31955	1	1
OtO	P15529	O88174	1	1
OtO	P15531	P15532	1	1
OtO	P15559	Q64669	1	1
OtO	P15586	Q8BFR4	1	1
OtO	P15622	Q7TNU6	1	1
OtO	P15692	Q00731	1	1
OtO	P15735	Q9DB30	1	1
OtO	P15822	Q03172	1	1
OtO	P15848	P50429	1	1
OtO	P15863	P09084	1	1
OtO	P15880	P25444	1	1
OtO	P15882	Q91V57	1	1
OtO	P15884	Q60722	1	1
OtO	P15907	Q64685	1	1
OtO	P15918	P15919	1	1
OtO	P15923	P15806	1	1
OtO	P15924	E9Q557	1	1
OtO	P15927	Q62193	1	1
OtO	P15941	Q02496	43	1
OtO	P15954	P17665	3	1
OtO	P15976	P17679	1	1
OtO	P16035	P25785	1	1
OtO	P16050	P39654	5	1
OtO	P16066	P18293	1	1
OtO	P16070	P15379	1	1
OtO	P16083	Q9JI75	1	1
OtO	P16104	P27661	1	1
OtO	P16109	Q01102	1	1
OtO	P16112	Q61282	1	1
OtO	P16118	P70266	1	1
OtO	P16144	A2A863	1	1
OtO	P16150	P15702	1	1
OtO	P16152	P48758	1	1
OtO	P16157	Q02357	1	1
OtO	P16219	Q07417	1	1
OtO	P16220	Q01147	1	1
OtO	P16233	Q6P8U6	1	1
OtO	P16234	P26618	1	1
OtO	P16260	Q8C0K5	1	1
OtO	P16278	P23780	1	1
OtO	P16284	Q08481	1	1
OtO	P16298	P48453	1	1
OtO	P16333	Q99M51	1	1
OtO	P16383	Q8BKT3	1	1
OtO	P16389	P63141	1	1
OtO	P16410	P09793	1	1
OtO	P16422	Q99JW5	1	1
OtO	P16435	P37040	1	1
OtO	P16442	P38649	1	1
OtO	P16444	P31428	1	1
OtO	P16452	P49222	1	1
OtO	P16455	P26187	1	1
OtO	P16471	Q08501	1	1
OtO	P16473	P47750	1	1
OtO	P16499	P27664	1	1
OtO	P16519	P21661	1	1
OtO	P16520	Q61011	1	1
OtO	P16562	P16563	2	1
OtO	P16581	Q00690	1	1
OtO	P16591	P70451	1	1
OtO	P16615	O55143	1	1
OtO	P16671	Q08857	1	1
OtO	P16870	Q00493	1	1
OtO	P16871	P16872	1	1
OtO	P16885	Q8CIH5	1	1
OtO	P16930	P35505	1	1
OtO	P16949	P54227	1	1
OtO	P16989	Q9JKB3	1	1
OtO	P17010	P17012	1	1
OtO	P17014	Q7TSI0	12	1
OtO	P17022	Q810A1	1	1
OtO	P17025	Q6P560	1	1
OtO	P17026	Q9ERU3	1	1
OtO	P17028	Q91VN1	1	1
OtO	P17029	Q8BGS3	1	1
OtO	P17030	Q8BIS1	1	1
OtO	P17036	Q8C689	1	1
OtO	P17040	B2KFW1	1	1
OtO	P17041	Q80V23	1	1
OtO	P17050	Q9QWR8	1	1
OtO	P17081	Q8R527	1	1
OtO	P17096	P17095	1	1
OtO	P17097	Q3TFZ4	13	1
OtO	P17098	Q8BGV5	1	1
OtO	P17152	Q8BK08	1	1
OtO	P17174	P05201	1	1
OtO	P17181	P33896	3	1
OtO	P17213	Q67E05	2	1
OtO	P17252	P20444	2	1
OtO	P17275	P09450	1	1
OtO	P17301	Q62469	1	1
OtO	P17302	P23242	1	1
OtO	P17342	P70180	1	1
OtO	P17405	Q04519	1	1
OtO	P17480	P25976	1	1
OtO	P17481	P09632	1	1
OtO	P17482	P20615	1	1
OtO	P17483	P10284	1	1
OtO	P17509	P09023	1	1
OtO	P17535	P15066	1	1
OtO	P17540	Q6P8J7	1	1
OtO	P17542	P22091	1	1
OtO	P17544	Q8R0S1	1	1
OtO	P17568	Q9CR61	1	1
OtO	P17600	O88935	1	1
OtO	P17612	P05132	1	1
OtO	P17643	P07147	1	1
OtO	P17655	O08529	1	1
OtO	P17658	Q61923	1	1
OtO	P17661	P31001	1	1
OtO	P17676	P28033	1	1
OtO	P17677	P06837	1	1
OtO	P17706	Q06180	1	1
OtO	P17735	Q8QZR1	1	1
OtO	P17752	P17532	1	1
OtO	P17787	Q9ERK7	1	1
OtO	P17812	P70698	1	1
OtO	P17813	Q63961	1	1
OtO	P17844	Q61656	1	1
OtO	P17858	P12382	1	1
OtO	P17861	O35426	1	1
OtO	P17900	Q60648	1	1
OtO	P17931	P16110	1	1
OtO	P17936	P47878	1	1
OtO	P17947	P17433	1	1
OtO	P17948	P35969	1	1
OtO	P17980	O88685	1	1
OtO	P17987	P11983	1	1
OtO	P18031	P35821	1	1
OtO	P18054	P39655	1	1
OtO	P18065	P47877	1	1
OtO	P18074	O08811	1	1
OtO	P18075	P23359	1	1
OtO	P18077	O55142	1	1
OtO	P18084	O70309	1	1
OtO	P18085	P61750	1	1
OtO	P18089	P30545	1	1
OtO	P18124	P14148	1	1
OtO	P18146	P08046	1	1
OtO	P18206	Q64727	1	1
OtO	P18283	Q9JHC0	1	1
OtO	P18405	Q68FF9	1	1
OtO	P18428	Q61805	1	1
OtO	P18433	P18052	1	1
OtO	P18440	P50295	1	1
OtO	P18505	P50571	1	1
OtO	P18507	P22723	1	1
OtO	P18509	O70176	1	1
OtO	P18510	P25085	1	1
OtO	P18545	P09174	1	1
OtO	P18564	Q9Z0T9	1	1
OtO	P18583	Q9QX47	1	1
OtO	P18615	P19426	1	1
OtO	P18621	Q9CPR4	1	1
OtO	P18627	Q61790	1	1
OtO	P18669	Q9DBJ1	1	1
OtO	P18754	Q8VE37	1	1
OtO	P18825	Q01337	1	1
OtO	P18827	P18828	1	1
OtO	P18846	P81269	1	1
OtO	P18847	Q60765	1	1
OtO	P18848	Q06507	1	1
OtO	P18850	F6VAN0	1	1
OtO	P18858	P37913	1	1
OtO	P18859	P97450	1	1
OtO	P18887	Q60596	1	1
OtO	P19012	Q61414	1	1
OtO	P19013	P07744	1	1
OtO	P19021	P97467	1	1
OtO	P19022	P15116	1	1
OtO	P19075	Q8R3G9	1	1
OtO	P19086	O70443	1	1
OtO	P19087	P50149	1	1
OtO	P19113	P23738	1	1
OtO	P19174	Q62077	1	1
OtO	P19235	P14753	1	1
OtO	P19237	Q9WUZ5	1	1
OtO	P19320	P29533	1	1
OtO	P19338	P09405	1	1
OtO	P19367	P17710	2	1
OtO	P19387	P97760	1	1
OtO	P19388	Q80UW8	1	1
OtO	P19397	Q61451	1	1
OtO	P19404	Q9D6J6	1	1
OtO	P19419	P41969	1	1
OtO	P19429	P48787	1	1
OtO	P19438	P25118	1	1
OtO	P19447	P49135	1	1
OtO	P19474	Q62191	1	1
OtO	P19484	Q9R210	1	1
OtO	P19525	Q03963	1	1
OtO	P19526	O09160	2	1
OtO	P19532	Q64092	1	1
OtO	P19544	P22561	1	1
OtO	P19622	P09066	1	1
OtO	P19623	Q64674	1	1
OtO	P19634	Q61165	1	1
OtO	P19784	O54833	1	1
OtO	P19793	P28700	1	1
OtO	P19801	Q8JZQ5	1	1
OtO	P19823	Q61703	1	1
OtO	P19827	Q61702	1	1
OtO	P19835	Q64285	1	1
OtO	P19838	P25799	1	1
OtO	P19878	O70145	1	1
OtO	P19883	P47931	1	1
OtO	P19971	Q99N42	1	1
OtO	P20020	G5E829	1	1
OtO	P20023	P19070	1	1
OtO	P20042	Q99L45	1	1
OtO	P20062	O88968	1	1
OtO	P20073	Q07076	1	1
OtO	P20132	Q8VBT2	1	1
OtO	P20138	Q63994	612	1
OtO	P20142	Q9D7R7	1	1
OtO	P20155	Q8BMY7	2	1
OtO	P20226	P29037	1	1
OtO	P20248	P51943	1	1
OtO	P20264	P31361	1	1
OtO	P20265	P31360	1	1
OtO	P20273	P35329	1	1
OtO	P20290	Q64152	1	1
OtO	P20292	P30355	1	1
OtO	P20309	Q9ERZ3	1	1
OtO	P20333	P25119	1	1
OtO	P20336	P63011	1	1
OtO	P20337	Q9CZT8	1	1
OtO	P20338	P56371	1	1
OtO	P20339	Q9CQD1	1	1
OtO	P20340	P35279	1	1
OtO	P20366	P41539	1	1
OtO	P20382	P56942	1	1
OtO	P20393	Q3UV55	1	1
OtO	P20396	Q62361	1	1
OtO	P20472	P32848	1	1
OtO	P20585	P13705	1	1
OtO	P20591	Q9WVP9	1	1
OtO	P20594	Q6VVW5	1	1
OtO	P20618	O09061	1	1
OtO	P20645	P24668	1	1
OtO	P20648	Q64436	1	1
OtO	P20674	P12787	1	1
OtO	P20700	P14733	1	1
OtO	P20701	P24063	1	1
OtO	P20702	Q9QXH4	2	1
OtO	P20711	O88533	1	1
OtO	P20719	P09021	1	1
OtO	P20749	Q9Z2F6	1	1
OtO	P20774	Q62000	1	1
OtO	P20783	P20181	1	1
OtO	P20794	Q04859	1	1
OtO	P20800	P22389	1	1
OtO	P20807	Q64691	1	1
OtO	P20809	P47873	1	1
OtO	P20810	P51125	1	1
OtO	P20823	P22361	1	1
OtO	P20827	P52793	1	1
OtO	P20839	P50096	1	1
OtO	P20849	Q05722	1	1
OtO	P20908	O88207	1	1
OtO	P20916	P20917	1	1
OtO	P20933	Q64191	1	1
OtO	P20936	E9PYG6	1	1
OtO	P20941	Q9QW08	1	1
OtO	P20962	Q9D0J8	1	1
OtO	P20963	P24161	1	1
OtO	P21128	Q3V188	1	1
OtO	P21145	O09198	1	1
OtO	P21246	P63089	1	1
OtO	P21266	P48774	1	1
OtO	P21281	P62814	1	1
OtO	P21283	Q9Z1G3	1	1
OtO	P21291	P97315	1	1
OtO	P21333	Q8BTM8	1	1
OtO	P21359	Q04690	1	1
OtO	P21397	Q64133	1	1
OtO	P21399	P28271	1	1
OtO	P21439	P21440	1	1
OtO	P21452	P30549	1	1
OtO	P21453	O08530	1	1
OtO	P21462	P33766	1	1
OtO	P21549	O35423	1	1
OtO	P21554	P47746	1	1
OtO	P21579	P46096	1	1
OtO	P21580	Q60769	1	1
OtO	P21583	P20826	1	1
OtO	P21589	Q61503	1	1
OtO	P21673	P48026	1	1
OtO	P21675	Q80UV9	1	1
OtO	P21695	P13707	1	1
OtO	P21709	Q60750	1	1
OtO	P21728	Q61616	1	1
OtO	P21730	P30993	1	1
OtO	P21731	P30987	1	1
OtO	P21741	P12025	1	1
OtO	P21754	P10761	1	1
OtO	P21757	P30204	1	1
OtO	P21781	P36363	1	1
OtO	P21796	Q60932	1	1
OtO	P21802	P21803	1	1
OtO	P21810	P28653	1	1
OtO	P21815	Q61711	1	1
OtO	P21817	E9PZQ0	1	1
OtO	P21854	P21855	1	1
OtO	P21860	Q61526	1	1
OtO	P21912	Q9CQA3	1	1
OtO	P21917	P51436	1	1
OtO	P21918	Q8BLD9	1	1
OtO	P21926	P40240	1	1
OtO	P21941	P51942	1	1
OtO	P21953	Q6P3A8	1	1
OtO	P21964	O88587	1	1
OtO	P21980	P21981	1	1
OtO	P22001	P16390	1	1
OtO	P22003	P49003	1	1
OtO	P22004	P20722	1	1
OtO	P22033	P16332	1	1
OtO	P22059	Q3B7Z2	1	1
OtO	P22061	P23506	1	1
OtO	P22079	Q5SW46	1	1
OtO	P22083	Q11127	3	1
OtO	P22087	P35550	1	1
OtO	P22102	Q64737	1	1
OtO	P22105	A0A5F8MPH8	1	1
OtO	P22223	P10287	1	1
OtO	P22234	Q9DCL9	1	1
OtO	P22301	P18893	1	1
OtO	P22303	P21836	1	1
OtO	P22304	Q08890	1	1
OtO	P22307	P32020	1	1
OtO	P22309	Q63886	1	1
OtO	P22314	Q02053	1	1
OtO	P22352	P46412	1	1
OtO	P22362	P10146	1	1
OtO	P22392	Q01768	1	1
OtO	P22413	P06802	1	1
OtO	P22415	Q61069	1	1
OtO	P22455	Q03142	1	1
OtO	P22459	Q61423	1	1
OtO	P22460	Q61762	1	1
OtO	P22466	P47212	1	1
OtO	P22492	Q07133	1	1
OtO	P22557	P08680	1	1
OtO	P22570	Q61578	1	1
OtO	P22607	Q61851	1	1
OtO	P22626	O88569	1	1
OtO	P22670	P48377	1	1
OtO	P22674	P0C242	1	1
OtO	P22676	Q08331	1	1
OtO	P22680	Q64505	1	1
OtO	P22681	P22682	1	1
OtO	P22692	P47879	1	1
OtO	P22694	P68181	2	1
OtO	P22695	Q9DB77	1	1
OtO	P22732	Q9WV38	1	1
OtO	P22735	Q9JLF6	1	1
OtO	P22736	P12813	1	1
OtO	P22748	Q64444	1	1
OtO	P22760	Q99PG0	1	1
OtO	P22792	Q9DBB9	1	1
OtO	P22794	P20934	1	1
OtO	P22830	P22315	1	1
OtO	P22888	P30730	1	1
OtO	P22891	Q9CQW3	1	1
OtO	P22894	O70138	1	1
OtO	P22897	Q61830	1	1
OtO	P22914	O35486	1	1
OtO	P23025	Q64267	1	1
OtO	P23109	Q3V1D3	1	1
OtO	P23141	Q8VCT4	2	1
OtO	P23142	Q08879	1	1
OtO	P23193	P10711	1	1
OtO	P23219	P22437	1	1
OtO	P23229	Q61739	1	1
OtO	P23246	Q8VIJ6	1	1
OtO	P23258	P83887	1	1
OtO	P23276	Q9EQF2	1	1
OtO	P23280	P18761	39	1
OtO	P23284	P24369	1	1
OtO	P23297	P56565	1	1
OtO	P23327	G5E8J6	1	1
OtO	P23368	Q99KE1	1	1
OtO	P23378	Q91W43	1	1
OtO	P23381	P32921	1	1
OtO	P23396	P62908	1	1
OtO	P23409	P15375	1	1
OtO	P23415	Q64018	1	1
OtO	P23416	Q7TNC8	1	1
OtO	P23434	Q91WK5	1	1
OtO	P23435	Q9R171	1	1
OtO	P23443	Q8BSK8	1	1
OtO	P23458	P52332	1	1
OtO	P23467	B2RU80	1	1
OtO	P23468	Q64487	1	1
OtO	P23469	P49446	1	1
OtO	P23470	Q05909	1	1
OtO	P23471	B9EKR1	1	1
OtO	P23508	G3UW40	1	1
OtO	P23510	P43488	12	1
OtO	P23511	P23708	1	1
OtO	P23515	Q63912	1	1
OtO	P23526	P50247	1	1
OtO	P23528	P18760	1	1
OtO	P23560	P21237	1	1
OtO	P23582	Q61839	1	1
OtO	P23588	Q8BGD9	1	1
OtO	P23610	Q00558	1	1
OtO	P23634	Q6Q477	1	1
OtO	P23677	Q8R071	1	1
OtO	P23743	O88673	1	1
OtO	P23759	P47239	1	1
OtO	P23760	P24610	1	1
OtO	P23763	Q62442	1	1
OtO	P23769	O09100	1	1
OtO	P23771	P23772	1	1
OtO	P23786	P52825	1	1
OtO	P23919	P97930	1	1
OtO	P23921	P07742	1	1
OtO	P23942	P15499	1	1
OtO	P23945	P35378	1	1
OtO	P23946	P21844	9	1
OtO	P23975	O55192	1	1
OtO	P24043	Q60675	1	1
OtO	P24046	P56475	1	1
OtO	P24158	Q61096	1	1
OtO	P24278	G3UW50	1	1
OtO	P24298	Q8QZR5	1	1
OtO	P24310	P56392	1	1
OtO	P24311	P56393	1	1
OtO	P24347	Q02853	1	1
OtO	P24385	P25322	1	1
OtO	P24386	Q9QXG2	1	1
OtO	P24387	Q60571	1	1
OtO	P24390	Q99JH8	1	1
OtO	P24394	P16382	1	1
OtO	P24468	P43135	1	1
OtO	P24522	P48316	1	1
OtO	P24530	P48302	1	1
OtO	P24534	O70251	1	1
OtO	P24539	Q9CQQ7	1	1
OtO	P24557	P36423	1	1
OtO	P24588	D3YVF0	64	1
OtO	P24592	P47880	1	1
OtO	P24593	Q07079	1	1
OtO	P24666	Q9D358	1	1
OtO	P24723	P23298	1	1
OtO	P24752	Q8QZT1	1	1
OtO	P24821	Q80YX1	1	1
OtO	P24844	Q9CQ19	1	1
OtO	P24855	P49183	1	1
OtO	P24863	Q62447	1	1
OtO	P24864	Q61457	1	1
OtO	P24903	P33267	8	1
OtO	P24928	P08775	1	1
OtO	P24941	P97377	4	1
OtO	P25021	P97292	2	1
OtO	P25025	P35343	1	1
OtO	P25054	Q61315	1	1
OtO	P25063	P24807	1	1
OtO	P25067	P25318	1	1
OtO	P25092	Q3UWA6	1	1
OtO	P25098	Q99MK8	1	1
OtO	P25100	P97714	1	1
OtO	P25101	Q61614	1	1
OtO	P25103	P30548	1	1
OtO	P25105	Q62035	1	1
OtO	P25106	P56485	1	1
OtO	P25116	P30558	1	1
OtO	P25189	P27573	1	1
OtO	P25205	P25206	1	1
OtO	P25208	P63139	1	1
OtO	P25311	Q64726	1	1
OtO	P25325	Q99J99	3	1
OtO	P25391	P19137	1	1
OtO	P25398	P63323	1	1
OtO	P25440	Q7JJ13	1	1
OtO	P25445	P25446	1	1
OtO	P25490	Q00899	1	1
OtO	P25685	Q9QYJ3	1	1
OtO	P25686	Q9QYI5	1	1
OtO	P25705	Q03265	1	1
OtO	P25713	P28184	1	1
OtO	P25774	O70370	2	1
OtO	P25786	Q9R1P4	1	1
OtO	P25787	P49722	1	1
OtO	P25788	O70435	1	1
OtO	P25789	Q9R1P0	1	1
OtO	P25791	P25801	1	1
OtO	P25800	Q924W9	1	1
OtO	P25874	P12242	1	1
OtO	P25929	Q04573	1	1
OtO	P25940	Q9JLI2	1	1
OtO	P25942	P27512	1	1
OtO	P25963	Q9Z1E3	1	1
OtO	P26006	Q62470	1	1
OtO	P26010	P26011	1	1
OtO	P26012	Q0VBD0	1	1
OtO	P26022	P48759	1	1
OtO	P26038	P26041	1	1
OtO	P26045	A2ALK8	1	1
OtO	P26196	P54823	1	1
OtO	P26232	Q61301	1	1
OtO	P26358	P13864	1	1
OtO	P26367	P63015	1	1
OtO	P26368	P26369	1	1
OtO	P26373	P47963	1	1
OtO	P26374	Q9QZD5	2	1
OtO	P26378	Q61701	1	1
OtO	P26436	P50289	1	1
OtO	P26440	Q9JHI5	1	1
OtO	P26441	P51642	1	1
OtO	P26447	P07091	1	1
OtO	P26572	P27808	1	1
OtO	P26583	P30681	1	1
OtO	P26599	P17225	1	1
OtO	P26639	Q9D0R2	1	1
OtO	P26640	Q9Z1Q9	1	1
OtO	P26641	Q9D8N0	1	1
OtO	P26651	P22893	1	1
OtO	P26678	P61014	1	1
OtO	P26718	O54709	1	1
OtO	P26842	P41272	1	1
OtO	P26885	P45878	1	1
OtO	P26927	P26928	1	1
OtO	P26951	P26952	198	1
OtO	P26992	O88507	1	1
OtO	P26998	Q9JJU9	1	1
OtO	P27037	P27038	1	1
OtO	P27105	P54116	1	1
OtO	P27169	P52430	1	1
OtO	P27216	Q99JG3	1	1
OtO	P27338	Q8BW75	1	1
OtO	P27348	P68254	1	1
OtO	P27352	P52787	1	1
OtO	P27361	Q63844	1	1
OtO	P27448	Q03141	1	1
OtO	P27449	P63082	1	1
OtO	P27469	Q61585	1	1
OtO	P27482	Q9D6P8	1	1
OtO	P27487	P28843	1	1
OtO	P27539	P20863	1	1
OtO	P27540	P53762	1	1
OtO	P27544	P27545	1	1
OtO	P27635	Q6ZWV3	1	1
OtO	P27658	Q00780	1	1
OtO	P27694	Q8VEE4	1	1
OtO	P27695	P28352	1	1
OtO	P27701	P40237	1	1
OtO	P27707	P43346	1	1
OtO	P27708	B2RQC6	1	1
OtO	P27797	P14211	1	1
OtO	P27815	O89084	1	1
OtO	P27816	P27546	1	1
OtO	P27824	P35564	1	1
OtO	P27918	P11680	1	1
OtO	P27930	P27931	1	1
OtO	P27986	P26450	1	1
OtO	P27987	B2RXC2	1	1
OtO	P28039	O35298	1	1
OtO	P28062	P28063	1	1
OtO	P28065	P28076	1	1
OtO	P28066	Q9Z2U1	1	1
OtO	P28067	P28078	1	1
OtO	P28069	Q00286	1	1
OtO	P28070	P99026	1	1
OtO	P28072	Q60692	1	1
OtO	P28074	O55234	1	1
OtO	P28221	Q61224	1	1
OtO	P28222	P28334	1	1
OtO	P28223	P35363	1	1
OtO	P28288	P55096	1	1
OtO	P28289	P49813	1	1
OtO	P28290	Q922B9	1	1
OtO	P28300	P28301	1	1
OtO	P28324	P41158	1	1
OtO	P28328	P55098	1	1
OtO	P28329	Q03059	1	1
OtO	P28330	P51174	1	1
OtO	P28331	Q91VD9	1	1
OtO	P28335	P34968	1	1
OtO	P28336	O54799	1	1
OtO	P28340	P52431	1	1
OtO	P28347	P30051	1	1
OtO	P28356	P28357	1	1
OtO	P28358	P28359	1	1
OtO	P28360	P13297	1	1
OtO	P28370	Q6PGB8	1	1
OtO	P28472	P63080	1	1
OtO	P28476	P56476	1	1
OtO	P28482	P63085	1	1
OtO	P28562	P28563	1	1
OtO	P28676	Q8VC88	1	1
OtO	P28698	A1L358	1	1
OtO	P28702	P28704	1	1
OtO	P28715	P35689	1	1
OtO	P28749	Q64701	1	1
OtO	P28799	P28798	1	1
OtO	P28827	P28828	1	1
OtO	P28838	Q9CPY7	1	1
OtO	P28845	P50172	1	1
OtO	P28906	Q64314	1	1
OtO	P28907	P56528	1	1
OtO	P28908	Q60846	1	1
OtO	P29033	Q00977	1	1
OtO	P29074	Q9WU22	1	1
OtO	P29083	Q9D0D5	1	1
OtO	P29084	Q9D902	1	1
OtO	P29120	P63239	1	1
OtO	P29122	F6XJP7	1	1
OtO	P29144	Q64514	1	1
OtO	P29218	O55023	1	1
OtO	P29274	Q60613	1	1
OtO	P29275	Q60614	1	1
OtO	P29279	P29268	1	1
OtO	P29317	Q03145	1	1
OtO	P29320	P29319	1	1
OtO	P29322	O09127	1	1
OtO	P29323	P54763	2	1
OtO	P29350	P29351	1	1
OtO	P29353	P98083	1	1
OtO	P29371	P47937	1	1
OtO	P29372	Q04841	1	1
OtO	P29373	P22935	2	1
OtO	P29374	F8VPQ2	1	1
OtO	P29375	Q3UXZ9	1	1
OtO	P29376	P08923	1	1
OtO	P29377	P97816	1	1
OtO	P29400	Q63ZW6	1	1
OtO	P29401	P40142	1	1
OtO	P29459	P43431	1	1
OtO	P29460	P43432	1	1
OtO	P29466	P29452	1	1
OtO	P29474	P70313	1	1
OtO	P29475	Q9Z0J4	1	1
OtO	P29536	Q8BVA4	1	1
OtO	P29558	Q91W59	1	1
OtO	P29590	Q60953	1	1
OtO	P29597	Q9R117	1	1
OtO	P29692	P57776	1	1
OtO	P29728	E9Q9A9	1	1
OtO	P29762	P62965	1	1
OtO	P29965	P27548	1	1
OtO	P29966	P26645	1	1
OtO	P29972	Q02013	1	1
OtO	P29973	P29974	1	1
OtO	P29992	P21278	1	1
OtO	P30038	Q8CHT0	1	1
OtO	P30040	P57759	1	1
OtO	P30041	O08709	1	1
OtO	P30043	Q923D2	1	1
OtO	P30044	P99029	1	1
OtO	P30047	P99025	1	1
OtO	P30048	P20108	1	1
OtO	P30049	Q9D3D9	1	1
OtO	P30050	P35979	1	1
OtO	P30084	Q8BH95	1	1
OtO	P30085	Q9DBP5	1	1
OtO	P30086	P70296	1	1
OtO	P30101	P27773	1	1
OtO	P30153	Q76MZ3	1	1
OtO	P30154	Q7TNP2	1	1
OtO	P30203	Q61003	1	1
OtO	P30260	A2A6Q5	1	1
OtO	P30273	P20491	1	1
OtO	P30279	P30280	1	1
OtO	P30281	P30282	1	1
OtO	P30291	P47810	1	1
OtO	P30301	P51180	1	1
OtO	P30304	P48964	1	1
OtO	P30305	P30306	1	1
OtO	P30307	P48967	1	1
OtO	P30405	Q99KR7	1	1
OtO	P30408	Q64302	2	1
OtO	P30411	P32299	1	1
OtO	P30414	P30415	1	1
OtO	P30419	O70310	1	1
OtO	P30518	O88721	1	1
OtO	P30519	O70252	1	1
OtO	P30520	P46664	1	1
OtO	P30530	Q00993	1	1
OtO	P30531	P31648	1	1
OtO	P30532	Q2MKA5	1	1
OtO	P30533	P55302	1	1
OtO	P30536	P50637	1	1
OtO	P30542	Q60612	1	1
OtO	P30550	P21729	1	1
OtO	P30556	P29754	1	1
OtO	P30559	P97926	1	1
OtO	P30566	P54822	1	1
OtO	P30613	P53657	1	1
OtO	P30622	Q922J3	1	1
OtO	P30626	Q6P069	1	1
OtO	P30679	P30678	1	1
OtO	P30711	Q64471	2	1
OtO	P30793	Q05915	1	1
OtO	P30825	Q09143	1	1
OtO	P30837	Q9CZS1	1	1
OtO	P30838	P47739	1	1
OtO	P30872	P30873	1	1
OtO	P30874	P30875	1	1
OtO	P30876	Q8CFI7	1	1
OtO	P30926	Q8R493	1	1
OtO	P30939	Q02284	1	1
OtO	P30954	A0A140T8J6	3	1
OtO	P30968	Q01776	1	1
OtO	P30988	Q60755	1	1
OtO	P30989	O88319	1	1
OtO	P30990	Q9D3P9	1	1
OtO	P31040	Q8K2B3	1	1
OtO	P31146	O89053	1	1
OtO	P31150	P50396	1	1
OtO	P31152	Q6P5G0	1	1
OtO	P31153	Q3THS6	1	1
OtO	P31213	Q99N99	1	1
OtO	P31249	P09027	1	1
OtO	P31260	P31310	1	1
OtO	P31267	P09092	1	1
OtO	P31268	P02830	1	1
OtO	P31269	P09631	1	1
OtO	P31270	P31311	1	1
OtO	P31271	Q62424	1	1
OtO	P31273	P09025	1	1
OtO	P31274	P09633	1	1
OtO	P31275	Q8K5B8	1	1
OtO	P31276	P50207	1	1
OtO	P31277	P23813	1	1
OtO	P31314	P43345	3	1
OtO	P31321	P12849	1	1
OtO	P31323	P31324	1	1
OtO	P31327	Q8C196	1	1
OtO	P31350	P11157	1	1
OtO	P31371	P54130	1	1
OtO	P31391	P49660	1	1
OtO	P31415	O09165	1	1
OtO	P31431	O35988	1	1
OtO	P31483	P52912	1	1
OtO	P31512	Q8VHG0	1	1
OtO	P31513	P97501	1	1
OtO	P31629	Q3UHF7	1	1
OtO	P31639	Q923I7	1	1
OtO	P31641	O35316	1	1
OtO	P31644	Q8BHJ7	1	1
OtO	P31645	Q60857	1	1
OtO	P31689	P63037	1	1
OtO	P31749	P31750	1	1
OtO	P31751	Q60823	1	1
OtO	P31785	P34902	1	1
OtO	P31930	Q9CZ13	1	1
OtO	P31937	Q99L13	1	1
OtO	P31939	Q9CWJ9	1	1
OtO	P31943	O35737	1	1
OtO	P31944	O89094	1	1
OtO	P31946	Q9CQV8	1	1
OtO	P31947	O70456	1	1
OtO	P31948	Q60864	1	1
OtO	P31949	P50543	1	1
OtO	P32004	P11627	1	1
OtO	P32019	Q8K337	1	1
OtO	P32119	Q61171	1	1
OtO	P32121	Q91YI4	1	1
OtO	P32189	Q64516	1	1
OtO	P32238	O08786	1	1
OtO	P32239	P56481	1	1
OtO	P32241	P97751	1	1
OtO	P32242	P80205	1	1
OtO	P32243	P80206	1	1
OtO	P32245	P56450	1	1
